chart_year,chart_code,chart_date,rank,title,artist,source_url
2024,dlsongs,2024-01-03,1,Closer Than This,JIMIN,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,2,唱,Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,3,SOULSOUP,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,4,花になって,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,5,花,藤井風,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,6,勇者,YOASOBI,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,7,Kissin' Christmas (クリスマスだからじゃない) 2023,桑田佳祐&松任谷由実,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,8,晩餐歌,tuki.,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,9,アイドル,YOASOBI,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,10,SPECIALZ,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,11,No More Dream,BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,12,死にゆく季節でぼくは,She is Legend,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,13,Miracle,NEXZ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,14,最高到達点,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,15,ケセラセラ,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
2024,dlsongs,2024-01-03,16,クラクラ,Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2024&month=01&day=01
