chart_year,chart_code,chart_date,rank,title,artist,source_url
2023,dlsongs,2023-01-04,16,忘れてやらない,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,17,SOUVENIR,BUMP OF CHICKEN,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,18,私は最強 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,19,W / X / Y,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,20,The Last Rockstars,THE LAST ROCKSTARS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,21,Stardom,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,22,時代遅れのRock'n'Roll Band,"桑田佳祐 feat.佐野元春,世良公則, Char,野口五郎",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,23,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,24,水平線,back number,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,25,転がる岩、君に朝が降る,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,26,正解,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,27,色彩,yama,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,28,僕のこと,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,29,恋だろ,wacci,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,30,綺羅キラー (feat. Mori Calliope),ずっと真夜中でいいのに。,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,31,死ぬのがいいわ,藤井風,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,32,シンデレラボーイ,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,33,バイオレンス,女王蜂,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,34,逆夢,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,35,grace,藤井風,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,36,すずめ (feat. 十明),RADWIMPS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,37,深夜高速,岡崎体育,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,38,Ms. VICTORIA,"トウカイテイオー(Machico),オグリキャップ(高柳知葉),ウオッカ(大橋彩香),タイキシャトル(大坪由佳),エルコンドルパサー(高橋ミナミ)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,39,Soranji,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,40,カナタハルカ,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,41,Farewell,Superfly,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,42,なんでもないよ、,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,43,Mela!,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,44,私は最強,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,45,僕らと君のうた。,さくらみこ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,46,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,47,LOVE ROCKETS,The Birthday,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,48,一途,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,49,フラッシュバッカー,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,50,LOVE RED,WOLF HOWL HARMONY,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,51,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ",MAISONdes,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,52,可愛くてごめん feat. ちゅーたん(早見沙織),HoneyWorks,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,53,DOGLAND,PEOPLE 1,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,54,君の花になる,8LOOM,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,55,燦燦,三浦大知,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,56,ひみつ基地,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,57,CHAINSAW BLOOD,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,58,妖,福山雅治,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,59,Beautiful,Superfly,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,60,Overdose,なとり,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,61,エジソン,水曜日のカンパネラ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,62,喜劇,星野源,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,63,小さな海,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,64,ベテルギウス,優里,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,65,KIRARI MAGIC SHOW,"オグリキャップ(高柳知葉),イナリワン(井上遥乃),スマートファルコン(大和田仁美),コパノリッキー(稲垣好),ホッコータルマエ(菊池紗矢香)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,66,恋人たちのクリスマス,マライア・キャリー,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,67,ちゅ、多様性。,ano,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,68,ラブソングが歌えない,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,69,倶(とも)に,中島みゆき,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,70,CITRUS,Da-iCE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,71,別世界,天音かなた,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,72,ここにはないもの,乃木坂46,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,73,君はロックを聴かない,あいみょん,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,74,Melody,8LOOM,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,75,銀の龍の背に乗って,中島みゆき,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,76,それを愛と呼ぶなら,Uru,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,77,Deep down,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,78,Wings,川村壱馬/吉野北人 (THE RAMPAGE) × 中本悠太 (NCT 127) × 三山凌輝 (BE:FIRST) from HiGH&LOW THE WORST X,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,79,I Love Youからはじめよう,安全地帯,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,80,C'mon,KID PHENOMENON,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,81,逆光 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,82,WHEN I MOVE,KARA,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,83,若者のすべて,フジファブリック,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,84,もう一度,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,85,Come Again,8LOOM,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,86,Blue Moon,NiziU,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,87,カメレオン,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,88,M八七,米津玄師,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,89,"アイウエ feat. 美波, SAKURAmoti",MAISONdes,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,90,CASE 143,Stray Kids,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,91,ドライフラワー,優里,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,92,Swing Swing Paradise,モーニング娘。'22,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,93,RAGING BULL,THE JET BOY BANGERZ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,94,Thank you for the encounter,SMC組,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,95,カオスが極まる,UNISON SQUARE GARDEN,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,95,Forever or Never,8LOOM,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,95,残機,ずっと真夜中でいいのに。,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,98,閃光,[Alexandros],https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,99,君よ 気高くあれ,シユイ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-04,100,Ditto,NewJeans,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=09
2023,dlsongs,2023-01-11,1,怪獣の花唄,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,2,Subtitle,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,3,Habit,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,4,第ゼロ感,10-FEET,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,5,新時代 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,6,KICK BACK,米津玄師,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,7,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,8,W / X / Y,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,9,祝福,YOASOBI,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,10,残響散歌,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,11,この宇宙の片隅で,三代目 J SOUL BROTHERS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,12,ダンスホール,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,13,ミックスナッツ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,14,アイラブユー,back number,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,15,SOUVENIR,BUMP OF CHICKEN,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,16,ファイトソング,Eve,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,17,スターマイン,Da-iCE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,18,時代遅れのRock'n'Roll Band,"桑田佳祐 feat.佐野元春,世良公則, Char,野口五郎",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,19,私は最強 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,20,星座になれたら,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,21,The Last Rockstars,THE LAST ROCKSTARS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,22,Stardom,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,23,story time,"Star Flower(星街すいせい, AZKi, Moona Hoshinova, IRyS)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,24,踊り子,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,25,死ぬのがいいわ,藤井風,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,26,水平線,back number,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,27,色彩,yama,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,28,メリーゴーランド,優里,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,29,アイワナムチュー feat.asmi & すりぃ,MAISONdes,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,30,escalate,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,31,OMG,NewJeans,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,32,grace,藤井風,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,33,私は最強,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,34,すずめ (feat. 十明),RADWIMPS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,35,LOVE ROCKETS,The Birthday,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,36,あかときリロード,aiko,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,37,シンデレラボーイ,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,38,カナタハルカ,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,39,ぼくらの,Eve,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,40,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,41,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ",MAISONdes,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,42,Mela!,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,43,可愛くてごめん feat. ちゅーたん(早見沙織),HoneyWorks,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,44,CHAINSAW BLOOD,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,45,Soranji,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,46,忘れてやらない,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,47,僕のこと,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,48,逆夢,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,49,君はロックを聴かない,あいみょん,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,50,Overdose,なとり,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,51,喜劇,星野源,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,52,乙女のススメ?!,さくらみこ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,53,Ditto,NewJeans,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,54,恋だろ,wacci,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,55,君の花になる,8LOOM,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,56,Dreamy Anniversary,"久川凪(立花日菜),大槻唯(山下七海),高垣楓(早見沙織),望月聖(原涼子),新田美波(洲崎綾)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,57,不可幸力,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,58,Melody,8LOOM,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,59,Celebrate,TWICE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,60,ちゅ、多様性。,ano,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,61,DOGLAND,PEOPLE 1,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,62,バイオレンス,女王蜂,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,63,花の塔,さユり,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,64,Woo Woo,n.SSign,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,65,青春コンプレックス,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,66,綺羅キラー (feat. Mori Calliope),ずっと真夜中でいいのに。,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,67,いつのまに feat.Aimer & 和ぬか,MAISONdes,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,68,なんでもないよ、,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,69,裸の勇者,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,70,もう一度,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,71,FAKEit,SawanoHiroyuki[nZk]:Laco,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,72,転がる岩、君に朝が降る,結束バンド,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,73,フカ,KANA-BOON,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,74,一途,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,75,All yours,聖川真斗(鈴村健一),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,76,閃光,[Alexandros],https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,77,HIGHEST,OxT,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,78,恋風邪にのせて,Vaundy,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,79,Farewell,Superfly,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,80,逆光 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,81,ALIVE,ClariS,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,81,燦燦,三浦大知,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
2023,dlsongs,2023-01-11,83,Beautiful,Superfly,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2023&month=01&day=16
