chart_year,chart_code,chart_date,rank,title,artist,source_url
2018,hot100,2018-01-03,1,ワロタピーポー,NMB48,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,2,瞬き,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,3,ダンシング・ヒーロー,荻野目洋子,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,4,打上花火,DAOKO × 米津玄師,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,5,Reboot,東方神起,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,6,あなた,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,7,TT,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,8,White Love,Hey!Say!JUMP,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,9,インフルエンサー,乃木坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,10,風に吹かれても,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,11,Heart Shaker,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,12,Family Song,星野源,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,13,DNA,BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,14,Hero,安室奈美恵,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,15,72,新しい地図,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,16,楓,スピッツ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,17,LIKEY,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,18,EXCITE,三浦大知,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,19,とうとい,flumpool,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,20,シェイプ・オブ・ユー,エド・シーラン,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,21,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,22,ノンフィクション,平井堅,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,23,明日も,SHISHAMO,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,24,Awaken the power,Saint Aqours Snow,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,25,不協和音,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,26,LIFE,AAA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,27,メルト 10th ANNIVERSARY MIX,ryo(supercell) × やなぎなぎ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,28,ともに,WANIMA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,29,恋,星野源,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,30,Begin 〜Again Version〜,東方神起,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,31,BIG CITY RODEO,GENERATIONS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,32,MIC Drop,BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,33,Jupiter,Little Glee Monster,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,34,愛をこめて花束を,Superfly,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,35,J.S.B. HAPPINESS,三代目 J Soul Brothers from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,36,キャント・アンドゥ・ディス!!,マキシマイザー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,37,メリクリ,BoA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,38,クリスマス・イブ,山下達郎,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,39,灰色と青(+ 菅田将暉),米津玄師,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,40,いつかできるから今日できる,乃木坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,41,One More Time,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,42,渡月橋〜君 想ふ〜,倉木麻衣,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,43,ダーティ・ワーク,オースティン・マホーン,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,44,ラスト・クリスマス,ワム!,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,45,ピースサイン,米津玄師,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,46,サイレントマジョリティー,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,47,Doors〜勇気の軌跡〜,嵐,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,48,奇蹟,Uru,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,49,RAIN,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,50,恋人たちのクリスマス,マライア・キャリー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,51,いつかのメリークリスマス,B'z,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,52,TOKYO GIRL,Perfume,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,53,I LOVE YOU,クリス・ハート,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,54,Merry & Happy,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,55,SIGNAL,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,56,Like OOH-AHH,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,57,Let it snow!,DEAN FUJIOKA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,58,ヒューマン,WANIMA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,59,明日はどこから,松たか子,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,60,よー、そこの若いの,竹原ピストル,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,61,Angelic Parade♪,エンジェルスターズ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,62,FLY,"uchuu,",https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,63,白い恋人達,桑田佳祐,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,64,やってみよう,WANIMA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,65,Here,JUNNA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,66,"One more time, One more chance",山崎まさよし,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,67,KNOCK KNOCK,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,68,今宵の月のように,エレファントカシマシ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,69,おとなの掟,椎名林檎と松崎ナオ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,70,Wherever you are,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,71,アイネクライネ,米津玄師,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,72,奏(かなで),スキマスイッチ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,73,パレス,サム・スミス,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,74,CHEER UP,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,75,11月のアンクレット,AKB48,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,76,キラキラ feat.カンナ,AI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
2018,hot100,2018-01-03,77,雪が降る町,ユニコーン,https://www.billboard-japan.com/charts/detail?a=hot100&year=2018&month=01&day=08
