chart_year,chart_code,chart_date,rank,title,artist,source_url
2024,stsongs,2024-01-03,1,唱,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,2,SPECIALZ,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,3,アイドル,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,4,晩餐歌,tuki.,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,5,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,6,勇者,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,7,ランデヴー,シャイトープ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,8,怪獣の花唄,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,9,Subtitle,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,10,花になって,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,11,恋人たちのクリスマス,マライア・キャリー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,12,Perfect Night,LE SSERAFIM,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,13,&ME,NALALA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,14,ケセラセラ,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,15,青のすみか,キタニタツヤ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,16,花,藤井風,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,17,Seven (feat. Latto),Jung Kook,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,18,想像以上,PRODUCE 101 JAPAN THE GIRLS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,19,I'm a mess,MY FIRST STORY,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,20,more than words,羊文学,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,21,最高到達点,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,22,CHOPPY CHOPPY,PRODUCE 101 JAPAN THE GIRLS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,23,Magic,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,24,ダンスホール,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,25,TOXIC,Charm Holic,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,26,サンタ・テル・ミー,アリアナ・グランデ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,27,SOLDIER LOVE,THE RAMPAGE from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,28,Soranji,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,29,水平線,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,30,ビリミリオン,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,31,カメレオン,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,32,ドライフラワー,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,33,ヒロイン,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,34,AtoZ,トキメッキー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,35,SOULSOUP,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,36,美しい鰭,スピッツ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,37,白い恋人達,桑田佳祐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,38,ラブソング,マルシィ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,39,青と夏,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,40,LEAP HIGH! 〜明日へ、めいっぱい〜,PRODUCE 101 JAPAN THE GIRLS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,41,ベテルギウス,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,42,祝福,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,43,一途,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,44,逆夢,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,45,W / X / Y,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,46,FEEL OR BEEF BADPOP IS DEAD,舐達麻,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,47,アイラブユー,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,48,FLY UP SO HIGH,PRODUCE 101 JAPAN THE GIRLS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,49,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,50,クラクラ,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,51,第ゼロ感,10-FEET,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,52,群青,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,53,silent,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,54,新時代 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,55,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,56,夜に駆ける,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,57,シンデレラボーイ,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,58,KICK BACK,米津玄師,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,59,メリクリ,BoA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,60,ミックスナッツ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,61,Miracle,NEXZ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,62,Overdose,なとり,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,63,HAPPY BIRTHDAY,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,64,想望,福山雅治,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,65,花束,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,66,ハッピーエンド,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,67,なんでもないよ、,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,68,First Love,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,69,インフェルノ,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,70,白日,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,71,TATTOO,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,72,Ditto,NewJeans,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
2024,stsongs,2024-01-03,73,Pretender,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2024&month=01&day=01
