chart_year,chart_code,chart_date,rank,title,artist,source_url
2017,stsongs,2017-10-04,1,打上花火,DAOKO × 米津玄師,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,2,シェイプ・オブ・ユー,エド・シーラン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,3,WanteD! WanteD!,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,4,DNA,BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,5,ルック・ホワット・ユー・メイド・ミー・ドゥ〜私にこんなマネ、させるなんて,テイラー・スウィフト,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,6,RAIN,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,7,いつかできるから今日できる,乃木坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,8,LIFE,AAA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,9,デスパシート feat.ジャスティン・ビーバー,ルイス・フォンシ & ダディー・ヤンキー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,10,カット・トゥ・ザ・フィーリング,カーリー・レイ・ジェプセン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,11,クローサー feat.ホールジー,チェインスモーカーズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,12,サイレントマジョリティー,欅坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,13,ステイ,ゼッド & アレッシア・カーラ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,14,ホワット・ドゥ・ユー・ミーン?,ジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,15,ブレイク・フリー feat.ゼッド,アリアナ・グランデ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,16,フレンズ,ジャスティン・ビーバー + ブラッドポップ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,17,HANABI,Mr.Children,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,18,My Boo,清水翔太,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,19,恋音と雨空,AAA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,20,TT,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
2017,stsongs,2017-10-04,21,見たこともない景色,菅田将暉,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2017&month=10&day=09
