chart_year,chart_code,chart_date,rank,title,artist,source_url
2017,hot100,2017-01-04,59,EMMA,NEWS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,60,無敵*デンジャラス,B-PROJECT,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,61,好きな人がいること,JY,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,62,Wherever you are,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,63,夢のありか,ナオト・インティライミ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,64,99,Superfly,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,65,Hey Ho,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,66,PERFECT HUMAN,RADIO FISH,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,67,SNOW SOUND,[Alexandros],https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,68,フリーダム,ワム!,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,69,世界には愛しかない,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,70,スターボーイ feat.ダフト・パンク,ウィークエンド,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,71,アップタウン・ファンク feat.ブルーノ・マーズ,マーク・ロンソン,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,72,がんばりましょう,SMAP,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,73,ともに,WANIMA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,74,BANG BANG BANG,BIGBANG,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,75,キャント・ストップ・ザ・フィーリング!,ジャスティン・ティンバーレイク,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,76,キセキ,GReeeeN,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,77,My Boo,清水翔太,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,78,明日はきっといい日になる,高橋優,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,79,花束,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,80,believe believe,JUJU,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,81,You Can't Hurry Love,Hi-STANDARD,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,82,ザ・グレイテスト feat.ケンドリック・ラマー,シーア,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,83,ソーリー,ジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,84,アイ・フィール・イット・カミング feat.ダフト・パンク,ウィークエンド,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,85,カラノココロ,Anly,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,86,ポンポコリンポンペン,ピコ太郎,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,87,PIERROT,GENERATIONS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,88,モスト・ワンダフル・タイム・オブ・ザ・イヤー,ブライアン・セッツァー・オーケストラ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,89,青春の瞬き,椎名林檎,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,90,Taking Off,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,91,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,92,原宿いやほい,きゃりーぱみゅぱみゅ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,93,色恋狂詩曲,空想委員会,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,94,JAM,THE YELLOW MONKEY,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,95,ライフ・イズ・クール,スウィートボックス,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,96,レット・ミー・ラヴ・ユー feat.ジャスティン・ビーバー,DJスネイク,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,97,オレンジ,SMAP,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,98,History Maker,DEAN FUJIOKA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,99,結-ゆい-,miwa,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-04,100,Go! Go! Let's Go!,E-girls,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=09
2017,hot100,2017-01-11,1,恋,星野源,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,2,道しるべ,舞祭組,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,3,仮面大陸〜ペルソニア〜,仮面女子,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,4,PPAP(ペンパイナッポーアッポーペン),ピコ太郎,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,5,前前前世,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,6,サイレントマジョリティー,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,7,ハッピーエンド,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,8,二人セゾン,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,9,サヨナラの意味,乃木坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,10,STAY TUNE,Suchmos,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,11,SNOW SOUND,[Alexandros],https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,12,Welcome to TOKYO,三代目 J Soul Brothers from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,13,Dear Bride,西野カナ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,14,SUN,星野源,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,15,僕以外の誰か,NMB48,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,16,アンサー,BUMP OF CHICKEN,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,17,花束を君に,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,18,海の声,浦島太郎(桐谷健太),https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,19,みんながみんな英雄,AI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,20,世界に一つだけの花,SMAP,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,21,24K・マジック,ブルーノ・マーズ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,22,Give Me Love,Hey!Say!JUMP,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,23,なんでもないや,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,24,ありがとう,SMAP,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,25,Don't be Afraid,L'Arc〜en〜Ciel,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,26,FLASH,Perfume,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,27,恋人たちのクリスマス,マイケル・ブーブレ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,28,God's S.T.A.R.,QUARTET NIGHT,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,29,紅,X,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,30,GO,BUMP OF CHICKEN,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,31,砂の塔,THE YELLOW MONKEY,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,32,クローサー feat.ホールジー,チェインスモーカーズ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,33,FXXK IT,BIGBANG,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,34,原宿いやほい,きゃりーぱみゅぱみゅ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,35,モスト・ワンダフル・タイム・オブ・ザ・イヤー,ブライアン・セッツァー・オーケストラ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,36,ヒロイン,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,37,ハイテンション,AKB48,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,38,君への手紙,桑田佳祐,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,39,TT,TWICE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,40,ワタリドリ,[Alexandros],https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,41,キセキ,GReeeeN,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,42,世界には愛しかない,欅坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,43,A.G.I.T.,Suchmos,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,44,Hero,安室奈美恵,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,45,ライフ・イズ・クール,スウィートボックス,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,46,あなたの好きなところ,西野カナ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,47,道,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,48,僕らだけの等身大,Goose house,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,49,トリセツ,西野カナ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,50,Wherever you are,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,51,NOROSHI,関ジャニ∞[エイト],https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,52,スパークル,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,53,なんでもないや,上白石萌音,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,54,明日はきっといい日になる,高橋優,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,55,ビューティフル・ナウ feat.ジョン・ベリオン,ゼッド,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,56,Hop Step Jump!,Little Glee Monster,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,57,アップタウン・ファンク feat.ブルーノ・マーズ,マーク・ロンソン,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,58,セイ・ユー・ウォント・レット・ゴー〜最愛の君へ,ジェイムス・アーサー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,59,Lightning,THE RAMPAGE from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,60,ともに,WANIMA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,61,オン・ホールド,エックス・エックス,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,62,stage,雨のパレード,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,63,365日の紙飛行機,AKB48,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,64,あいたい,林部智史,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,65,魅惑劇,Valkyrie,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,66,My Boo,清水翔太,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,67,Hey Ho,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,68,スターボーイ feat.ダフト・パンク,ウィークエンド,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,69,LAST DANCE,BIGBANG,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,70,好きな人がいること,JY,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,71,青春の瞬き,椎名林檎,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,72,薔薇のように咲いて 桜のように散って,松田聖子,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,73,夢のありか,ナオト・インティライミ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,74,アイ・フィール・イット・カミング feat.ダフト・パンク,ウィークエンド,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,75,やってみよう,WANIMA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,76,PIERROT,GENERATIONS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,77,涙のない世界,AAA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,78,ハッピー,ファレル・ウィリアムス,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,79,不滅のインフェルノ,HE★VENS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,80,BANG BANG BANG,BIGBANG,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,81,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,82,PERFECT HUMAN,RADIO FISH,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,83,花束,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,84,Taking Off,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,85,after that,ぼくのりりっくのぼうよみ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,86,ごめんね…,高橋真梨子,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,87,99,Superfly,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,88,ひまわりの約束,秦基博,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,89,ソーリー,ジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,90,ワーク・フロム・ホーム feat.タイ・ダラー・サイン,フィフス・ハーモニー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,91,ドント・ワナ・ノウ feat.ケンドリック・ラマー,マルーン5,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,92,色彩,坂本真綾,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,93,レット・ミー・ラヴ・ユー feat.ジャスティン・ビーバー,DJスネイク,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,94,I was King,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,95,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
2017,hot100,2017-01-11,96,カラノココロ,Anly,https://www.billboard-japan.com/charts/detail?a=hot100&year=2017&month=01&day=16
