chart_year,chart_code,chart_date,rank,title,artist,source_url
2020,stsongs,2020-01-01,25,ハッピーエンド,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,26,Walking with you,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,27,A-RA-SHI : Reborn,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,28,イントゥ・ジ・アンノウン〜心のままに,松たか子 feat.オーロラ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,29,One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,30,今夜このまま,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,31,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,32,空の青さを知る人よ,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,33,ハルノヒ,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,34,ヒロイン,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,35,シェイプ・オブ・ユー,エド・シーラン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,36,青と夏,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,37,バッド・ガイ,ビリー・アイリッシュ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,38,TSUNAMI,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,39,Wherever you are,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,40,ただ君に晴れ,ヨルシカ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,41,Psycho,Red Velvet,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,42,Never Grow Up,ちゃんみな,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,43,HIP,MAMAMOO,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,44,ビンテージ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,45,メリクリ,BoA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,46,別の人の彼女になったよ,wacci,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,47,ロマンチシズム,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,48,会いたいわ,iri,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,49,Love so sweet,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,50,Prayer X,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,51,ラスト・クリスマス,ワム!,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,52,愛を伝えたいだとか,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,53,白い恋人達,桑田佳祐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,54,HANABI,Mr.Children,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,55,Feel Special,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,56,Vinyl,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,57,ワタリドリ,[ALEXANDROS],https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,58,Wasted Nights,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,59,打上花火,DAOKO × 米津玄師,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,60,丸の内サディスティック,椎名林檎,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,61,花束,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,62,冬空,三代目 J SOUL BROTHERS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,63,Slumberland,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,64,バッドフォーミー,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,65,新宝島,サカナクション,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,66,サンタ・テル・ミー,アリアナ・グランデ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,67,Boy With Luv (feat. Halsey),BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,68,真夏の果実,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,69,小さな恋のうた,MONGOL800,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,70,Amazing,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,71,カタオモイ,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,72,Stand Out Fit In,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,73,メモリーズ,マルーン5,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,74,YOUNG,PRODUCE 101 JAPAN,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,75,貴方解剖純愛歌〜死ね〜,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,76,アイノカタチ feat.HIDE(GReeeeN),MISIA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,77,#302,平井堅,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,78,僕のこと,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,79,アイ・ドント・ケア,エド・シーラン & ジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,80,奏(かなで),スキマスイッチ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,81,セニョリータ,"ショーン・メンデス,カミラ・カベロ",https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,82,イントゥ・ジ・アンノウン〜心のままに (エンドソング),中元みずき,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,83,りスタート,豆柴の大群,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,84,Lights,BTS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,85,トリコ,Nissy(西島隆弘),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,86,クリスマス・イブ,山下達郎,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,87,366日,HY,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,88,涙のキッス,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,89,いとしのエリー,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,90,だから僕は音楽を辞めた,ヨルシカ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,91,Happiness,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,92,優しいあの子,スピッツ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,93,LOVE AFFAIR〜秘密のデート〜,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,94,愛をこめて花束を,Superfly,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,95,Sorrows,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,96,WanteD! WanteD!,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,97,Monster,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,98,"10,000 アワーズ","ダン+シェイ,ジャスティン・ビーバー",https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,99,愛はスローにちょっとずつ,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-01,100,ダンス・モンキー,トーンズ・アンド・アイ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=06
2020,stsongs,2020-01-08,1,Pretender,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,2,白日,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,3,まちがいさがし,菅田将暉,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,4,紅蓮華,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,5,宿命,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,6,イエスタデイ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,7,115万キロのフィルム,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,8,ノーダウト,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,9,パプリカ,Foorin,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,10,マリーゴールド,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,11,インフェルノ,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,12,Teenager Forever,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,13,傘,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,14,飛行艇,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,15,Rat-tat-tat,三代目 J SOUL BROTHERS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,16,Stand By You,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,17,Turning Up,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,18,さよならエレジー,菅田将暉,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,19,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,20,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,21,君はロックを聴かない,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,22,イントゥ・ジ・アンノウン〜心のままに,松たか子 feat.オーロラ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,23,Walking with you,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,24,願い,sumika,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,25,バッド・ガイ,ビリー・アイリッシュ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,26,ハッピーエンド,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,27,今夜このまま,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,28,One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,29,ハルノヒ,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,30,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,31,空の青さを知る人よ,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,32,シェイプ・オブ・ユー,エド・シーラン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,33,青と夏,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,34,HIP,MAMAMOO,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,35,ただ君に晴れ,ヨルシカ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,36,ビンテージ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,37,別の人の彼女になったよ,wacci,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,38,Vinyl,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,39,アイノカタチ feat.HIDE(GReeeeN),MISIA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,40,Wherever you are,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,41,選ばれざる国民,東京事変,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,42,Prayer X,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,43,会いたいわ,iri,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,44,ロマンチシズム,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,45,Never Grow Up,ちゃんみな,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,46,Love so sweet,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,47,愛を伝えたいだとか,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,48,打上花火,DAOKO × 米津玄師,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,49,Feel Special,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,50,ワタリドリ,[ALEXANDROS],https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,51,ヒロイン,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,52,Slumberland,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,53,イントゥ・ジ・アンノウン〜心のままに (エンドソング),中元みずき,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,54,Wasted Nights,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,55,HANABI,Mr.Children,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,56,A-RA-SHI : Reborn,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,57,ECHO,Little Glee Monster,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,58,バッドフォーミー,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,59,新宝島,サカナクション,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,60,丸の内サディスティック,椎名林檎,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,61,Amazing,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,62,小さな恋のうた,MONGOL800,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,63,貴方解剖純愛歌〜死ね〜,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,64,Boy With Luv (feat. Halsey),BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,65,花束,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,66,カタオモイ,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,67,Psycho,Red Velvet,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,68,Stand Out Fit In,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,69,TSUNAMI,サザンオールスターズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,70,アイ・ドント・ケア,エド・シーラン & ジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,71,優しいあの子,スピッツ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,72,Same Thing (feat. Superorganism),星野源,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,73,Sorrows,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,74,りスタート,豆柴の大群,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,75,FANCY,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,76,僕のこと,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,77,セニョリータ,"ショーン・メンデス,カミラ・カベロ",https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,78,メモリーズ,マルーン5,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,79,おやすみ,Nissy(西島隆弘),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,80,奏(かなで),スキマスイッチ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,81,恋,星野源,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,82,Happiness,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,83,トリコ,Nissy(西島隆弘),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,84,だから僕は音楽を辞めた,ヨルシカ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,85,冬空,三代目 J SOUL BROTHERS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,86,"愛のために 〜for love, for a child〜",EXILE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,87,キュン,日向坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,88,Lights,BTS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,89,FIRE GROUND,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,90,Monster,嵐,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
2020,stsongs,2020-01-08,91,366日,HY,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2020&month=01&day=13
