chart_year,chart_code,chart_date,rank,title,artist,source_url
2020,dlsongs,2020-01-01,1,A-RA-SHI : Reborn,嵐,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,2,Pretender,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,3,白日,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,4,紅蓮華,LiSA,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,5,馬と鹿,米津玄師,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,6,まちがいさがし,菅田将暉,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,7,Teenager Forever,King Gnu,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,8,おやすみ,Nissy(西島隆弘),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,9,Lemon,米津玄師,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,10,宿命,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,11,FUTURE WORLD (feat.BiSH),香取慎吾,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,12,オモイデドロボー,錦戸亮,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,13,パプリカ,Foorin,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,14,Secret Daybreak,"速水奏(飯田友子),新田美波(洲崎綾)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,15,ばらの花 × ネイティブダンサー,YUI (FLOWER FLOWER) × ミゾベリョウ(odol),https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,16,インフェルノ,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,17,Turning Up,嵐,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,18,マリーゴールド,あいみょん,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,19,イエスタデイ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,20,檄!帝国華撃団<新章>,"天宮さくら(佐倉綾音),東雲初穂(内田真礼),望月あざみ(山村響),アナスタシア・パルマ(福原綾香),クラリス(早見沙織)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,21,イントゥ・ジ・アンノウン〜心のままに,松たか子 feat.オーロラ,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,22,フレア,Superfly,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,23,unlasting,LiSA,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,24,さよならエレジー,菅田将暉,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,25,願い,sumika,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,26,RECIPE,山下達郎,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,27,りスタート,豆柴の大群,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,28,Rat-tat-tat,三代目 J SOUL BROTHERS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,29,なかよしセンセーション,"ユニ(小原好美),チエル(佐倉綾音),クロエ(種崎敦美)",https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,30,イントゥ・ジ・アンノウン〜心のままに (エンドソング),中元みずき,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,31,HAPPY BIRTHDAY,back number,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
2020,dlsongs,2020-01-01,32,いのちの歌,竹内まりや,https://www.billboard-japan.com/charts/detail?a=dlsongs&year=2020&month=01&day=06
