chart_year,chart_code,chart_date,rank,title,artist,source_url
2024,hot100,2024-01-03,1,唱,Ado,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,2,Kissin' Christmas (クリスマスだからじゃない) 2023,桑田佳祐&松任谷由実,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,3,アイドル,YOASOBI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,4,アンチコンフィチュール,≠ME,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,5,バケツを被れ!,HKT48,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,6,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,7,SPECIALZ,King Gnu,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,8,晩餐歌,tuki.,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,9,勇者,YOASOBI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,10,恋人たちのクリスマス,マライア・キャリー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,11,花になって,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,12,怪獣の花唄,Vaundy,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,13,SOULSOUP,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,14,花,藤井風,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,15,Subtitle,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,16,ランデヴー,シャイトープ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,17,ケセラセラ,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,18,青のすみか,キタニタツヤ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,19,最高到達点,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,20,Perfect Night,LE SSERAFIM,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,21,クリスマス・イブ,山下達郎,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,22,more than words,羊文学,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,23,&ME,NALALA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,24,サンタ・テル・ミー,アリアナ・グランデ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,25,白い恋人達,桑田佳祐,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,26,I'm a mess,MY FIRST STORY,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,27,Seven (feat. Latto),Jung Kook,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,28,Miracle,NEXZ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,29,Magic,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,30,TOXIC,Charm Holic,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,31,ダンスホール,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,32,想像以上,PRODUCE 101 JAPAN THE GIRLS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,33,ドライフラワー,優里,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,34,水平線,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,35,ビリミリオン,優里,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,36,承認欲求,櫻坂46,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,37,CHOPPY CHOPPY,PRODUCE 101 JAPAN THE GIRLS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,38,第ゼロ感,10-FEET,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,39,Soranji,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,40,ラブソング,マルシィ,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,41,メリクリ,BoA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,42,ヒロイン,back number,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,43,AtoZ,トキメッキー,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,44,ラスト・クリスマス,ワム!,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
2024,hot100,2024-01-03,45,青と夏,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2024&month=01&day=01
