chart_year,chart_code,chart_date,rank,title,artist,source_url
2022,stsongs,2022-01-05,15,踊,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,16,きらり,藤井風,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,17,群青,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,18,CITRUS,Da-iCE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,19,Permission to Dance,BTS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,20,ELEVEN,IVE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,21,魔法の絨毯,川崎鷹也,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,22,三原色,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,23,シンデレラボーイ,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,24,シャッター,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,25,踊り子,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,26,ホワイトキス,鈴木鈴木,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,27,The Feels,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,28,YOKAZE,変態紳士クラブ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,29,ステイ,ザ・キッド・ラロイxジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,30,君に夢中,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,31,廻廻奇譚,Eve,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,32,阿修羅ちゃん,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,33,"Stand by me, Stand by you.",平井大,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,34,ミライチズ,夜のひと笑い,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,35,もう少しだけ,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,36,Pretender,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,37,I LOVE…,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,38,ヨワネハキ,"MAISONdes feat.和ぬか, asmi",https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,39,ツキミソウ,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,40,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,41,常緑,大橋ちっぽけ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,42,Chopstick,NiziU,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,43,猫,DISH//,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,44,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,45,僕らの季節,JO1,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,46,BOY,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,47,Mela!,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,48,虹,菅田将暉,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,49,うっせぇわ,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,50,Bluma to Lunch,BLOOM VASE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,51,炎,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,52,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,53,怪盗,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,54,明け星,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,55,もしも命が描けたら,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,56,115万キロのフィルム,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,57,かくれんぼ,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,58,アンコール,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,59,ハルジオン,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,60,マリーゴールド,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,61,大正浪漫,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,62,白日,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,63,沈丁花,DISH//,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,64,napori,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,65,春を告げる,yama,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,66,恋人ごっこ,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,67,夜撫でるメノウ,Ayase,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,68,裸の心,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,69,Rocketeer,INI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,70,ギラギラ,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,71,題名のない今日,平井大,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,72,ハルカ,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,73,ラブレター,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,74,怪獣の花唄,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,75,Walking with you,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,76,黄色,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,77,ツバメ,YOASOBI with ミドリーズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,78,不可幸力,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,79,あぁ、もう。,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,80,海のリビング,鈴木鈴木,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,81,ピーターパン,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,82,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,83,あの夢をなぞって,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,84,Savage,aespa,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,85,ブルーベリー・ナイツ,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,86,Gifted.,BE:FIRST,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,87,花占い,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,88,Share Love,玉森裕太 (Kis-My-Ft2),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,89,silent,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,90,Curtain Call feat.Taka,清水翔太,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,91,紅蓮華,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,92,SCIENTIST,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,93,優しい彗星,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,94,いつか,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,95,アポトーシス,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,96,Boy With Luv (feat. Halsey),BTS (防弾少年団),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,97,Take a picture,NiziU,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,98,愛を知るまでは,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,99,W / X / Y,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-05,100,君はロックを聴かない,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=10
2022,stsongs,2022-01-12,1,一途,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,2,逆夢,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,3,ベテルギウス,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,4,残響散歌,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,5,なんでもないよ、,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,6,ドライフラワー,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,7,きらり,藤井風,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,8,水平線,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,9,CITRUS,Da-iCE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,10,Cry Baby,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,11,Butter,BTS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,12,怪物,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,13,勿忘,Awesome City Club,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,14,群青,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,15,ハート,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,16,夜に駆ける,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,17,Dynamite,BTS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,18,踊,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,19,Permission to Dance,BTS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,20,ELEVEN,IVE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,21,三原色,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,22,シンデレラボーイ,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,23,魔法の絨毯,川崎鷹也,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,24,踊り子,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,25,シャッター,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,26,WA DA DA,Kep1er,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,27,廻廻奇譚,Eve,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,28,YOKAZE,変態紳士クラブ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,29,ホワイトキス,鈴木鈴木,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,30,"Stand by me, Stand by you.",平井大,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,31,The Feels,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,32,阿修羅ちゃん,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,33,ステイ,ザ・キッド・ラロイxジャスティン・ビーバー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,34,君に夢中,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,35,もう少しだけ,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,36,ミライチズ,夜のひと笑い,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,37,Pretender,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,38,Mela!,緑黄色社会,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,39,ヨワネハキ,"MAISONdes feat.和ぬか, asmi",https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,40,I LOVE…,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,41,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,42,猫,DISH//,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,43,ツキミソウ,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,44,常緑,大橋ちっぽけ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,45,虹,菅田将暉,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,46,BOY,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,47,Chopstick,NiziU,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,48,もしも命が描けたら,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,49,Bluma to Lunch,BLOOM VASE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,50,明け星,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,51,僕らの季節,JO1,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,52,115万キロのフィルム,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,53,うっせぇわ,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,54,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,55,怪盗,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,56,炎,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,57,かくれんぼ,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,58,ハルジオン,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,59,白日,King Gnu,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,60,沈丁花,DISH//,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,61,マリーゴールド,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,62,アンコール,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,63,大正浪漫,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,64,恋人ごっこ,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,65,裸の心,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,66,ツバメ,YOASOBI with ミドリーズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,67,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,68,napori,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,69,ギラギラ,Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,70,春を告げる,yama,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,71,夜撫でるメノウ,Ayase,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,72,怪獣の花唄,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,73,題名のない今日,平井大,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,74,ハルカ,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,75,What's Your Favorite?,ONE N' ONLY,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,76,ブルーベリー・ナイツ,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,77,ラブレター,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,78,不可幸力,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,79,Walking with you,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,80,あぁ、もう。,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,81,Savage,aespa,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,82,愛を知るまでは,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,83,あの夢をなぞって,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,84,Gifted.,BE:FIRST,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,85,花占い,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,86,Curtain Call feat.Taka,清水翔太,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,87,ピーターパン,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,88,海のリビング,鈴木鈴木,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,89,W / X / Y,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,90,黄色,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,91,優しい彗星,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,92,高嶺の花子さん,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,93,いつか,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,94,Rocketeer,INI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,95,紅蓮華,LiSA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,96,燃えよ,藤井風,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,97,アポトーシス,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,98,君はロックを聴かない,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
2022,stsongs,2022-01-12,99,SCIENTIST,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2022&month=01&day=17
