chart_year,chart_code,chart_date,rank,title,artist,source_url
2021,hot100,2021-01-06,1,炎,LiSA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,2,Dynamite,BTS,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,3,夜に駆ける,YOASOBI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,4,ドライフラワー,優里,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,5,Step and a step,NiziU,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,6,紅蓮華,LiSA,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,7,虹,菅田将暉,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,8,Make you happy,NiziU,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,9,廻廻奇譚,Eve,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,10,裸の心,あいみょん,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,11,香水,瑛人,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,12,silent,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,13,I LOVE…,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,14,猫,DISH//,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,15,カイト,嵐,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,16,RED PHOENIX,EXILE,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,17,感電,米津玄師,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,18,猫 〜THE FIRST TAKE ver.〜,DISH//,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,19,Pretender,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,20,三文小説,King Gnu,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,21,"Stand by me, Stand by you.",平井大,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,22,うっせぇわ,Ado,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,23,白日,King Gnu,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,24,I promise,King & Prince,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
2021,hot100,2021-01-06,25,再会 (produced by Ayase),LiSA × Uru,https://www.billboard-japan.com/charts/detail?a=hot100&year=2021&month=01&day=11
