chart_year,chart_code,chart_date,rank,title,artist,source_url
2023,stsongs,2023-01-04,1,Subtitle,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,2,KICK BACK,米津玄師,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,3,新時代 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,4,W / X / Y,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,5,ミックスナッツ,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,6,Overdose,なとり,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,7,ダンスホール,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,8,First Love,宇多田ヒカル,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,9,シンデレラボーイ,Saucy Dog,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,10,Habit,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,11,第ゼロ感,10-FEET,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,12,Ditto,NewJeans,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,13,私は最強 (ウタ from ONE PIECE FILM RED),Ado,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,14,アイラブユー,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,15,ベテルギウス,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,16,Soranji,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,17,祝福,YOASOBI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,18,なんでもないよ、,マカロニえんぴつ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,19,水平線,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,20,ドライフラワー,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,21,もう一度,Tani Yuuki,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,22,残響散歌,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,23,ANTIFRAGILE,LE SSERAFIM,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,24,Melody,8LOOM,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,25,愛とか恋とか,Novelbright,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,26,怪獣の花唄,Vaundy,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,27,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,28,クリスマスイブ,優里,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,29,CASE 143,Stray Kids,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,30,カナタハルカ,RADWIMPS,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
2023,stsongs,2023-01-04,31,スターマイン,Da-iCE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2023&month=01&day=09
