chart_year,chart_code,chart_date,rank,title,artist,source_url
2019,stsongs,2019-01-02,1,今夜このまま,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,2,マリーゴールド,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,3,U.S.A.,DA PUMP,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,4,ボヘミアン・ラプソディ,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,5,君はロックを聴かない,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,6,愛を伝えたいだとか,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,7,YES or YES,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,8,シェイプ・オブ・ユー,エド・シーラン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,9,打上花火,DAOKO × 米津玄師,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,10,恋人たちのクリスマス,マライア・キャリー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,11,Stand Out Fit In,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,12,帰り道は遠回りしたくなる,乃木坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,13,アイノカタチ feat.HIDE(GReeeeN),MISIA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,14,さよならエレジー,菅田将暉,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,15,ドント・ストップ・ミー・ナウ,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,16,Blizzard,三浦大知,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,17,キラー・クイーン,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,18,ウィ・ウィル・ロック・ユー,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,19,トリコ,Nissy(西島隆弘),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,20,アンビバレント,欅坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,21,クリスマスソング,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,22,愛にすべてを,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,23,サンキュー、ネクスト,アリアナ・グランデ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,24,La Vie en Rose,IZ*ONE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,25,Wherever you are,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,26,メリクリ,BoA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,27,貴方解剖純愛歌〜死ね〜,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,28,まっしろ,ビッケブランカ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,29,伝説のチャンピオン,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,30,HANABI,Mr.Children,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,31,DDU-DU DDU-DU,BLACKPINK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,32,What is Love?,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,33,僕のこと,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,34,Change,ONE OK ROCK,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,35,地獄へ道づれ,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,36,生きていたんだよな,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,37,イルミネーション,SEKAI NO OWARI,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,38,クリスマス・イブ,山下達郎,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,39,レディオ・ガ・ガ,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,40,青と夏,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,41,TT,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,42,Stand By You,Official髭男dism,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,43,ラスト・クリスマス,ワム!,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,44,満月の夜なら,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,45,My Boo,清水翔太,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,46,366日,HY,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,47,カタオモイ,Aimer(エメ),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,48,ワタリドリ,[ALEXANDROS],https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,49,シャロウ〜『アリー/ スター誕生』愛のうた,レディー・ガガ、ブラッドリー・クーパー,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,50,I WON'T LET YOU GO,GOT7,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,51,SOLO,JENNIE(from BLACKPINK),https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,52,BDZ,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,53,世界はあなたに笑いかけている,Little Glee Monster,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,54,ふたりの世界,あいみょん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,55,笑顔のループ,AAA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,56,Bedtime Story,西野カナ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,57,小さな恋のうた,MONGOL800,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,58,ハッピーエンド,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,59,サイレントマジョリティー,欅坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,60,愛という名の欲望,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,61,かわE,ヤバイTシャツ屋さん,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,62,シンクロニシティ,乃木坂46,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,63,トリセツ,西野カナ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,64,炎のロックン・ロール,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,65,恋音と雨空,AAA,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,66,クローサー feat.ホールジー,チェインスモーカーズ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,67,Dance The Night Away,TWICE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,68,WanteD! WanteD!,Mrs.GREEN APPLE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,69,ヒロイン,back number,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,70,シンフォニー feat.ザラ・ラーソン,クリーン・バンディット,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,71,奏(かなで),スキマスイッチ,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,72,新宝島,サカナクション,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,73,G-ENERGY,GENERATIONS from EXILE TRIBE,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,74,ボーン・トゥ・ラヴ・ユー,クイーン,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
2019,stsongs,2019-01-02,75,獣ゆく細道,椎名林檎と宮本浩次,https://www.billboard-japan.com/charts/detail?a=stsongs&year=2019&month=01&day=07
